#OTU	NSTI
4374302	0.110997
4374311	0.433993
4374315	0.034418000000000004
4374322	0.042214999999999996
4374329	0.424928
4374337	0.44179100000000104
4374389	0.008743
4374398	0.054698000000000004
4374421	0.698822
4374432	0.014643999999999999
4374441	0.303327
4374445	0.179134
4374455	0.29643
4374484	0.27011799999999997
4374506	0.204973
4374514	0.483591
4374515	0.287718
4374538	0.013256
4374552	0.106806
4374554	0.078199
4374555	0.254753
4374556	0.254753
4374557	0.254753
4374558	0.059077
4374559	0.135346
4374560	0.287718
4374562	0.22117699999999998
4374575	0.399084
4374589	0.301847
4374591	0.089418
4374593	0.20083900000000002
4374616	0.42584399999999994
4374618	1.216708
4374634	0.268356
4374638	0.035883
4374639	0.071411
4374641	0.04124
4374645	0.042756999999999996
4374663	0.012943999999999999
4374721	0.5741
4374729	0.355731
4374731	0.219744
4374733	0.27357
4374753	0.02216
4374754	0.161849
4374780	0.354495
4374783	4.475797
4374806	0.07764
4374807	0.198783
4374816	0.023586000000000003
4374826	0.193327
4374841	0.031032
4374842	0.31444099999999997
4374847	1.464961
4374849	0.271424
4374851	0.172275
4374853	0.18193099999999998
4374887	0.049282
4374888	0.28629699999999997
4374928	0.246544
4374930	0.389092
4374946	0.013641
4374956	0.776095
4374958	0.19528199999999998
4374991	0.11979300000000001
4374999	0.028345
4375000	0.25347600000000003
4375012	0.065176
4375014	0.031904
4375017	0.253388
4375032	0.070357
4375037	0.048466
4375039	0.22996799999999998
4375074	0.160327
4375078	0.16836500000000001
4375080	0.015801
4375109	0.021284
4375110	0.020308
4375112	0.027627
4375113	0.070849
4375127	0.013632
4375145	0.279362
4375149	0.15048699999999998
4375151	0.14238399999999998
4375157	1.397374
4375164	0.48631499999999994
4375169	0.457765
4375210	0.057795000000000006
4375215	0.106967
4375216	0.047163
4375219	0.062417999999999994
4375222	0.20827800000000002
4375254	0.183339
4375266	0.014227000000000002
4375267	0.048563
4375268	0.053721000000000005
4375275	0.324422
4375286	0.056166999999999995
4375291	0.136988
4375292	0.119975
4375293	0.010362
4375296	0.38979600000000003
4375302	0.523385
4375305	0.019039
4375328	0.027351
4375336	0.253388
4375376	0.0602
4375422	0.8304809999999999
4375442	0.068913
4375447	0.04421
4375466	0.005278
4375477	0.28268000000000004
4375516	0.5140979999999999
4375521	0.07961
4375529	0.07574199999999999
4375536	0.061183
4375560	0.16056600000000001
4375563	0.308075
4375574	0.615062
4375593	0.074295
4375596	0.026213
4375597	0.025072999999999998
4375601	8.18004
4375606	0.090296
4375615	5.732911
4375627	0.030677999999999997
4375640	0.228863
4375646	0.028339
4375657	0.503505
4375664	0.019717
4375669	0.147721
4375676	0.824665
4375685	0.196741
4375688	0.007626000000000001
4375699	0.25348699999999996
4375703	0.08413
4375704	0.030352999999999998
4375706	0.361255
4375708	0.13619
4375710	0.019436000000000002
4375716	0.261495
4375734	0.038581
4375750	0.028825
4375764	2.581496
4375778	0.567466
4375786	0.26363000000000003
4375787	0.049847
4375788	0.243459
4375802	0.349507
4375841	0.413483
4375860	0.197941
4375861	0.185305
4375874	0.38526
4375879	0.15881800000000001
4375883	0.27992
4375887	0.027415
4375889	0.170799
4375894	0.199501
4375968	0.033691000000000006
4376002	0.195027
4376003	0.07686699999999999
4376005	0.163607
4376006	0.147221
4376008	0.348074
4376009	0.0607
4376028	0.257843
4376072	0.620578
4376094	0.9111379999999999
4376097	0.1238
4376127	0.05411799999999999
4376128	0.02078
4376154	0.010442
4376156	0.36853400000000003
4376158	0.179308
4376159	0.014594999999999999
4376161	0.010561
4376230	0.030304
4376233	0.134113
4376234	0.038199000000000004
4376235	0.032300999999999996
4376236	0.027929000000000002
4376245	0.09681000000000001
4376251	0.018142
4376255	0.036773
4376263	0.236869
4376272	0.103992
4376276	4.349401
4376277	4.774792
4376279	0.9153879999999999
4376286	0.266448
4376293	0.016994
4376303	0.054533000000000005
4376304	1.7793729999999999
4376318	0.057338
4376323	0.41927200000000003
4376326	0.157972
4376327	0.317923
4376329	0.073305
4376351	0.096208
4376358	0.028437
4376359	0.038374
4376360	0.212117
4376394	0.311417
4376433	0.5741
4376443	0.214928
4376453	0.07496799999999999
4376458	0.763777
4376515	0.22117699999999998
4376591	1.168152
4376608	0.024753
4376609	0.131712
4376637	0.022146000000000002
4376641	0.315341
4376643	0.176152
4376649	0.045126
4376688	0.06389500000000001
4376695	0.424928
4376709	0.059116999999999996
4376712	0.310791
4376717	0.02104
4376719	0.647528
4376730	0.31500900000000004
4376828	0.024696
4376863	0.279133
4376864	0.075745
4376885	0.019795
4376886	0.025727
4376890	0.041627
4376905	0.016933
4376911	0.033984
4376918	0.022351
4376926	0.023744
4376927	0.2065
4376928	0.179777
4376929	0.033718
4376932	0.034035
4376934	0.01907
4376941	0.48248900000000006
4376943	0.313712
4376961	0.28474499999999997
4376963	0.011812000000000001
4376964	0.103225
4376990	1.113916
4377016	1.1921629999999999
4377019	0.41064799999999996
4377062	0.067851
4377065	0.265706
4377085	0.123234
4377086	0.266448
4377091	0.08883300000000001
4377099	0.036377
4377100	0.073646
4377101	0.150846
4377102	0.060744000000000006
4377103	0.709357
4377104	0.056412000000000004
4377105	0.308054
4377106	0.20480399999999999
4377107	0.10091
4377144	0.20578400000000002
4377147	0.109854
4377149	0.5607770000000001
4377150	0.284094
4377173	0.097915
4377174	0.14804900000000001
4377176	0.12340599999999999
4377181	0.31485799999999997
4377199	0.192353
4377211	0.16808
4377218	0.264523
4377220	0.051849
4377233	0.15219000000000002
4377242	0.066762
4377276	0.276068
4377277	0.06565800000000001
4377284	0.24252800000000002
4377313	0.06404
4377314	0.025276
4377315	0.10766400000000001
4377328	0.026668999999999998
4377341	0.140261
4377349	0.038077
4377351	0.094178
4377366	0.026874000000000002
4377371	1.074373
4377372	1.114746
4377373	0.388331
4377418	0.079545
4377428	2.581496
4377479	0.150135
4377480	0.22473400000000002
4377483	0.307121
4377484	0.032293
4377486	0.10311300000000001
4377493	0.160135
4377496	0.084155
4377504	0.088826
4377505	0.39615
4377506	0.47393100000000005
4377507	0.371313
4377508	0.27829
4377518	0.043854000000000004
4377525	0.018838999999999998
4377531	0.22696799999999998
4377532	0.086789
4377536	3.943798
4377549	0.333847
4377554	0.069797
4377556	0.06666699999999999
4377558	0.22973000000000002
4377559	0.303041
4377563	0.024412
4377578	0.48178699999999997
4377581	0.444558
4377584	0.9153879999999999
4377595	0.030804
4377596	0.059202
4377602	0.119126
4377603	0.89381
4377604	0.061478
4377605	0.41694200000000003
4377613	0.03692
4377624	0.022933000000000002
4377639	0.156249
4377645	0.20366099999999998
4377652	0.9153879999999999
4377662	0.201427
4377663	0.370996
4377697	0.05064
4377703	0.09535700000000001
4377704	0.302217
4377709	0.261098
4377715	0.33382399999999995
4377731	0.058109
4377746	0.555022
4377758	0.18417999999999998
4377774	0.820089999999999
4377809	0.003147
4377823	0.068734
4377839	0.181327
4377841	0.198783
4377842	0.066025
4377844	0.040529
4377850	0.052424
4377851	0.22419
4377863	0.056153999999999996
4377879	0.37501599999999996
4377880	0.342699
4377881	0.143031
4377968	0.007681
4377969	0.071103
4377970	0.11341199999999999
4377972	0.14215899999999998
4378009	0.078223
4378014	0.266995
4378023	0.063823
4378024	0.343537
4378025	0.047355
4378027	0.001164
4378029	0.547107
4378056	0.038031999999999996
4378059	0.208269
4378081	0.013878
4378091	0.074313
4378094	0.040231
4378095	0.039125
4378096	0.824665
4378109	0.025318
4378160	0.062064999999999995
4378163	0.078733
4378164	0.017975
4378165	0.03482
4378166	0.06129400000000001
4378167	0.024897
4378168	0.021781000000000002
4378169	0.03627
4378170	0.037693
4378191	0.056387
4378213	0.22598200000000002
4378219	0.161849
4378232	0.291088
4378235	0.303452
4378239	0.030175999999999998
4378250	0.220757
4378251	0.188301
4378252	0.24204
4378253	0.05825399999999999
4378254	0.049073
4378255	0.24204
4378256	0.07460399999999999
4378257	0.108747
4378258	0.09497699999999999
4378264	0.540492999999999
4378276	0.055936
4378294	0.047963
4378297	0.082886
4378300	0.276362
4378322	0.017127
4378332	0.025636000000000003
4378350	0.025072
4378351	0.050425
4378352	0.079971
4378353	0.023053999999999998
4378355	0.074961
4378361	0.007759
4378364	0.013025
4378369	0.031013
4378373	0.02623
4378402	0.118746
4378410	0.045243
4378411	0.014653999999999999
4378433	0.7879109999999999
4378458	0.474339
4378477	0.010251
4378519	0.13973
4378575	0.32862399999999997
4378580	0.6461600000000001
4378592	0.075636
4378624	0.43136800000000003
4378625	0.43136800000000003
4378631	0.541095
4378646	0.016836
4378660	0.455226
4378661	0.323944
4378670	0.45541499999999996
4378677	0.352614
4378679	0.108366
4378681	0.29393800000000003
4378683	0.023305000000000003
4378688	0.07034
4378720	0.106654
4378740	0.22763200000000003
4378750	0.779669
4378755	0.44179100000000104
4378762	0.17859
4378763	0.161907
4378764	0.083189
4378770	0.046919
4378776	0.033967000000000004
4378777	0.062676
4378783	0.32862399999999997
4378788	0.171994
4378789	0.019962999999999998
4378791	0.0353
4378793	0.10361
4378795	0.023285
4378804	0.229187
4378810	0.266988
4378828	0.362347
4378838	0.052142999999999995
4378840	0.22973000000000002
4378846	0.080109
4378849	0.056537000000000004
4378879	0.40079000000000004
4378880	0.074988
4378896	0.291088
4378898	0.090602
4378906	0.129206
4378907	0.266988
4378908	0.06928
4378926	0.401386
4378940	0.046986
4378953	0.15600899999999998
4378985	0.049828
4379013	0.9153879999999999
4379019	0.18893
4379023	0.10873599999999999
4379026	0.24051
4379034	0.016995
4379104	0.138516
4379105	0.368616
4379111	0.058619000000000004
4379112	0.055679
4379114	0.050731
4379130	0.085748
4379140	0.21655700000000003
4379141	0.282921
4379143	0.089642
4379198	0.138902
4379200	0.37311700000000003
4379223	0.038311000000000005
4379242	0.021472
4379247	0.022802
4379250	0.033991
4379251	0.407881
4379254	0.058412
4379256	0.057107000000000005
4379257	0.069645
4379258	0.11430799999999999
4379318	0.01468
4379335	0.043776
4379387	0.7235699999999999
4379394	0.055522
4379396	0.03609
4379411	0.150604
4379413	0.044357
4379416	0.374337
4379417	0.35480500000000004
4379419	0.7136060000000001
4379427	0.296123
4379449	0.010927
4379452	0.22091999999999998
4379458	0.087216
4379460	0.056606
4379461	0.072313
4379462	0.079456
4379481	0.21516500000000002
4379500	0.6339
4379512	0.09403500000000001
4379525	0.051574
4379531	0.339039
4379537	0.098873
4379538	0.108661
4379558	0.540492999999999
4379602	0.9153879999999999
4379614	0.355648
4379631	0.5550609999999999
4379646	0.172877
4379666	0.069493
4379699	1.024925
4379704	0.398318
4379731	0.017457
4379732	0.02953
4379746	0.370996
4379775	0.070449
4379780	0.302375
4379783	0.091568
4379793	0.010522
4379801	0.322268
4379814	0.016834000000000002
4379822	0.22117699999999998
4379824	0.319458
4379825	0.475846
4379833	0.064872
4379834	0.262234
4379835	0.256296
4379836	0.074347
4379844	0.661772
4379848	0.050766000000000006
4379858	0.050683
4379859	0.693847
4379869	0.064454
4379875	0.218665
4379876	1.359514
4379889	0.177361
4379895	0.0196
4379913	0.5795939999999999
4379914	0.373463
4379915	0.233269
4379917	0.41830500000000004
4379919	0.37685799999999997
4379957	0.150213
4379961	0.10312400000000001
4379972	0.02659
4379979	0.032139999999999995
4379980	0.026039
4380006	0.17843299999999998
4380039	0.162046
4380050	0.5597
4380051	0.047692
4380052	0.341159
4380053	0.22373600000000002
4380054	0.23543200000000003
4380056	0.552182
4380118	0.356118
4380137	0.022401
4380154	0.017242
4380157	0.027551
4380180	0.001893
4380189	0.351607
4380191	0.062048
4380227	0.06137000000000001
4380229	0.30783
4380294	0.294403
4380318	0.137475
4380319	0.29393800000000003
4380320	0.371071
4380322	0.07429
4380323	0.144797
4380324	0.12381800000000001
4380331	0.149547
4380333	0.031089999999999996
4380345	0.053344
4380346	0.062327
4380358	0.05727
4380378	0.36639099999999997
4380379	0.291567
4380382	0.042078
4380383	0.06576699999999999
4380384	0.513008
4380385	0.045373000000000004
4380386	0.060502
4380399	0.261495
4380401	0.094337
4380413	0.0362
4380416	0.008617
4380419	0.428737
4380422	0.428737
4380423	0.428737
4380424	0.201544
4380426	0.054422000000000005
4380428	0.313071
4380429	0.061105999999999994
4380438	0.061676999999999996
4380450	0.16808
4380475	0.07707699999999999
4380502	0.255776
4380503	0.044045
4380507	0.01973
4380520	0.057477
4380522	0.016872
4380539	0.068347
4380559	0.1213
4380570	0.011632
4380572	0.06285
4380573	0.07470700000000001
4380575	0.40664
4380576	0.355648
4380577	0.19335
4380585	0.47301000000000004
4380605	0.034089999999999995
4380617	0.466963
4380621	0.22386999999999999
4380628	0.264486
4380638	0.07674
4380645	0.024030000000000003
4380648	18.464881
4380649	6.843553
4380650	8.50198
4380651	7.329629
4380652	0.28662
4380653	8.572648
4380656	0.016983
4380657	0.090175
4380664	0.063322
4380666	0.035923000000000004
4380667	0.284094
4380668	0.013887
4380670	0.052365999999999996
4380675	1.263127
4380694	0.29382199999999997
4380753	0.394638
4380756	0.015839
4380781	0.11941099999999999
4380791	0.29393800000000003
4380792	0.057245000000000004
4380793	0.058183000000000006
4380803	0.063818
4380813	0.023126
4380829	0.024279
4380843	0.055727
4380852	0.361255
4380853	0.401061
4380863	0.018475
4380871	0.257581
4380876	0.130863
4380886	0.009251
4380887	0.028094
4380901	0.033129
4380912	0.111911
4380928	0.27524099999999996
4380936	0.036955
4380962	0.401386
4380971	0.001263
4380976	0.005463
4380978	0.016156
4381005	0.038468
4381031	0.418996
4381047	0.785377
4381049	1.005158
4381054	0.094586
4381078	0.060024
4381081	13.596017999999999
4381082	0.049355
4381083	0.071311
4381092	0.17595999999999998
4381093	0.265706
4381109	0.06893200000000001
4381111	0.199755
4381112	0.337841
4381113	0.18284
4381121	0.21198699999999998
4381146	0.056278999999999996
4381147	0.060278
4381148	0.038954
4381149	0.116167
4381150	0.048013
4381151	0.22158899999999998
4381152	0.056191
4381153	0.063721
4381154	0.266988
4381169	0.264523
4381178	0.6597069999999999
4381182	0.266448
4381185	0.740961
4381192	0.05784500000000001
4381215	0.13454100000000002
4381254	0.319363
4381255	0.063803
4381259	0.057848000000000004
4381263	0.319363
4381267	0.183293
4381303	0.017378
4381310	0.430021
4381311	0.058029
4381338	0.089978
4381361	0.46681999999999996
4381363	0.06873
4381370	0.087322
4381390	0.20864899999999997
4381417	0.049349000000000004
4381422	0.026918
4381426	0.100874
4381430	0.014924000000000002
4381458	0.042147000000000004
4381471	0.24791
4381473	0.044464
4381497	0.044169
4381528	0.37340100000000004
4381529	0.22223299999999999
4381530	0.296138
4381531	0.26248
4381536	0.7787850000000001
4381543	0.227266
4381545	0.037529
4381548	0.061017999999999996
4381553	0.104496
4381554	0.30135700000000004
4381555	0.210312
4381565	0.025416
4381571	0.014025
4381572	0.016048
4381606	0.035813
4381620	0.033225
4381632	1.9267419999999997
4381635	0.293285
4381639	0.063711
4381696	0.22344299999999997
4381723	0.303032
4381724	0.127952
4381737	0.166047
4381748	0.41973
4381749	0.317923
4381755	0.08706699999999999
4381801	0.25845300000000004
4381802	0.09009600000000001
4381804	0.040921
4381805	0.07628
4381808	0.269322
4381809	0.361194
4381827	0.084386
4381840	0.628042
4381841	0.257313
4381843	0.052791
4381850	0.186882
4381875	0.032888
4381878	0.020702
4381896	0.11673599999999999
4381897	0.32724899999999996
4381899	0.9153879999999999
4381901	0.037773
4381902	0.271394
4381904	0.018228
4381912	0.034369
4381913	0.105277
4381915	0.48636499999999994
4381916	0.09701900000000001
4381917	0.233242
4381918	0.22223299999999999
4381951	0.038904
4382001	0.261781
4382002	0.264523
4382003	0.197996
4382004	0.07255
4382005	0.046473
4382006	0.253388
4382014	0.19101700000000002
4382017	0.073652
4382023	0.060504999999999996
4382048	0.355367
4382057	0.189363
4382079	0.10081799999999999
4382169	0.024606
4382172	0.094221
4382176	0.067147
4382179	0.339039
4382180	0.287718
4382182	0.14978699999999998
4382183	0.058410000000000004
4382184	0.7787850000000001
4382186	0.047546
4382187	0.27392
4382191	0.120674
4382194	0.04038
4382220	0.037551
4382259	0.247716
4382269	0.454737
4382271	0.06001
4382272	0.06991
4382273	0.28565999999999997
4382279	0.020513999999999998
4382314	0.033088
4382317	0.145862
4382381	0.06458
4382384	0.024733
4382386	0.400131
4382387	0.21655700000000003
4382402	0.131183
4382403	0.049993
4382404	0.031476
4382405	0.079443
4382406	0.035410000000000004
4382408	0.05467999999999999
4382410	0.117721
4382411	0.13028499999999998
4382418	0.22707800000000003
4382457	0.031804
4382476	0.018581
4382512	0.202068
4382580	0.005712
4382604	0.048569
4382605	0.263061
4382622	0.555752
4382625	0.036032
4382627	0.5597
4382659	0.24077600000000002
4382669	0.07674299999999999
4382678	0.22085900000000003
4382687	0.051486000000000004
4382696	0.301157
4382730	0.077428
4382733	0.19988
4382772	0.026601
4382794	0.159411
4382804	0.090322
4382812	0.029970999999999998
4382818	0.045874
4382819	0.09739
4382827	0.023091999999999998
4382831	0.028491000000000002
4382847	0.063749
4382848	0.21698299999999998
4382876	0.121726
4382877	0.015722
4382884	1.087156
4382894	0.118125
4382934	0.024831
4382935	0.08087899999999999
4382956	0.028162
4382970	0.537716
4382994	0.093398
4383015	0.055759
4383026	0.039388
4383030	0.038682999999999995
4383031	0.05443099999999999
4383044	0.7787850000000001
4383049	0.019652
4383052	0.029176999999999998
4383054	0.513008
4383060	0.25133099999999997
4383082	0.06661399999999999
4383085	0.095856
4383086	0.08854400000000001
4383087	0.094598
4383088	0.41223999999999994
4383090	0.22244699999999998
4383092	0.101996
4383093	0.07232000000000001
4383095	0.373629
4383097	0.030739999999999996
4383099	0.271394
4383104	0.467638
4383109	0.237438
4383110	0.368616
4383111	0.483591
4383113	0.022866
4383114	0.6678069999999999
4383115	0.423041
4383116	0.530786
4383117	0.27439600000000003
4383135	0.06400499999999999
4383142	0.034184
4383165	0.09031900000000001
4383166	0.058399
4383172	0.135131
4383176	0.311417
4383202	0.059696000000000006
4383212	0.09888200000000001
4383213	0.039425
4383214	0.21891799999999997
4383216	0.42776800000000004
4383269	0.41468599999999994
4383289	0.282275
4383315	0.254753
4383345	0.057054999999999995
4383372	0.21164699999999997
4383373	0.035687
4383386	0.009643
4383407	0.01888
4383412	0.287524
4383413	0.81809
4383466	0.133733
4383467	0.090866
4383468	0.019528999999999998
4383469	0.233136
4383522	0.213732
4383559	0.233004
4383598	1.493378
4383599	0.043887
4383626	0.042899
4383641	0.074407
4383642	0.287524
4383643	0.050966000000000004
4383656	0.217042
4383657	0.287718
4383658	0.48636499999999994
4383659	0.073187
4383662	0.466292
4383664	0.045103
4383665	0.9153879999999999
4383667	0.044114999999999994
4383670	0.103402
4383677	0.03929
4383705	0.08329
4383718	0.196159
4383739	0.287524
4383791	0.48166000000000003
4383792	0.230814
4383800	0.257756
4383820	0.013058000000000002
4383827	0.086495
4383844	0.09668600000000001
4383845	0.22606199999999999
4383878	0.175206
4383909	0.071904
4383910	0.20933400000000002
4383918	0.03935
4383920	0.7787850000000001
4383921	0.072422
4383922	0.0556
4383924	0.182766
4383943	0.177429
4383944	0.19966
4383945	0.23900100000000002
4383946	0.16733900000000002
4383947	0.036265
4383949	0.010283
4383953	0.026824
4383956	0.21422399999999997
4383958	0.031805
4383959	0.11882999999999999
4383961	0.282773
4383963	0.04376
4383980	0.32862399999999997
4384016	0.037176999999999995
4384044	0.027366
4384058	0.016327
4384063	0.090152
4384067	0.105064
4384068	0.028652999999999998
4384070	0.441496
4384086	0.575952
4384100	0.206337
4384113	0.105833
4384115	0.368392
4384124	0.030631
4384131	0.31854099999999996
4384144	0.8251040000000001
4384147	0.342992
4384166	0.024589
4384191	0.070128
4384194	0.065819
4384203	0.029335000000000003
4384208	0.35161
4384228	0.275924
4384230	0.306152
4384233	0.22381700000000002
4384236	0.244529
4384238	0.470555
4384267	0.068525
4384285	0.140498
4384286	0.15418800000000002
4384288	0.30245900000000003
4384290	0.72949
4384293	0.9351360000000001
4384311	0.048341
4384314	0.051997
4384327	0.319363
4384346	0.145085
4384348	0.009501
4384352	0.110581
4384376	0.540492999999999
4384377	0.356792
4384380	0.362347
4384385	0.10605
4384395	0.049703
4384427	0.081479
4384438	0.221208
4384441	0.370996
4384444	0.266448
4384462	0.23171599999999998
4384463	0.020584
4384477	0.06339600000000001
4384487	0.291088
4384516	0.037295999999999996
4384520	0.047406000000000004
4384526	0.22398600000000002
4384533	0.026274000000000002
4384536	0.033024
4384537	0.12041500000000001
4384538	0.05309
4384545	0.291088
4384548	0.9153879999999999
4384564	0.859583
4384621	0.038851
4384648	0.265867
4384692	0.045655
4384712	0.11794
4384716	0.07537100000000001
4384718	0.62326
4384753	0.566913
4384755	0.11423499999999999
4384756	0.027854000000000004
4384771	0.115193
4384772	0.060125
4384799	0.007047
4384802	0.057212
4384817	0.11399200000000001
4384853	0.066081
4384856	0.040566000000000005
4384890	0.12226500000000001
4384892	0.311417
4384895	0.048048
4384908	0.056367999999999994
4384911	0.06777000000000001
4384913	0.154152
4384936	0.021896000000000002
4384945	0.151792
4384965	0.053861
4384966	0.332045
4384969	0.068858
4384982	0.043938
4384984	0.5597
4384985	0.31554899999999997
4384987	0.036898
4385025	0.368616
4385066	0.102904
4385067	0.07537
4385079	0.264523
4385089	0.058048
4385096	0.262586
4385099	0.087168
4385103	0.46681999999999996
4385104	0.37869899999999995
4385105	0.217042
4385107	0.078058
4385128	0.401386
4385138	0.10067000000000001
4385163	0.317677
4385164	0.010749
4385167	0.395566
4385170	0.181154
4385205	0.257182
4385222	0.037041000000000004
4385224	0.014975
4385245	0.057561
4385249	0.148739
4385264	0.08336
4385290	0.150854
4385296	0.285529
4385299	0.136573
4385304	0.045034
4385305	0.096512
4385307	0.059188
4385318	0.112238
4385326	0.030188
4385330	0.034655
4385354	0.043519999999999996
4385361	0.090446
4385407	0.07771900000000001
4385420	0.9153879999999999
4385422	0.027306999999999998
4385431	0.19205999999999998
4385479	0.0055049999999999995
4385485	0.175877
4385501	0.07191399999999999
4385507	0.026739
4385527	0.289417
4385535	0.044558
4385539	0.09216
4385553	0.034601
4385577	0.05106
4385594	0.401386
4385598	0.34279899999999996
4385599	0.09133
4385617	0.097326
4385633	0.055536
4385637	0.428734
4385646	0.23579299999999997
4385647	0.344121
4385660	0.006848999999999999
4385668	0.128501
4385684	0.531464
4385687	0.043614
4385704	0.682299
4385705	0.077981
4385706	0.063811
4385707	0.106938
4385708	0.06336
4385709	0.225045
4385710	0.148872
4385711	0.237485
4385737	0.032938
4385756	0.527075
4385760	0.49087700000000006
4385761	0.265654
4385771	0.094343
4385772	0.256231
4385775	0.067347
4385790	0.062335
4385791	0.047546
4385811	0.29393800000000003
4385821	0.48248900000000006
4385825	0.163266
4385841	0.165916
4385854	0.063145
4385867	0.0017289999999999999
4385889	0.059628
4385904	0.003102
4385909	0.07015700000000001
4385921	0.069316
4385925	0.089587
4385936	0.041918000000000004
4385942	0.28662
4385951	0.030876999999999998
4385959	0.132821
4385967	0.336521
4385991	0.060675
4386018	0.18474000000000002
4386030	0.018171
4386044	0.156884
4386052	0.237539
4386058	0.043584
4386060	0.261495
4386087	0.22117699999999998
4386108	0.458966
4386111	0.058717
4386115	0.02238
4386133	0.266448
4386139	0.21655700000000003
4386152	0.07547999999999999
4386156	3.5254809999999996
4386158	0.047212
4386197	0.319363
4386209	0.607474
4386220	0.016669
4386231	0.050461
4386257	0.034219
4386266	0.294502
4386267	0.228517
4386271	0.6735329999999999
4386293	0.06681000000000001
4386303	0.059996
4386317	0.032962
4386366	0.540492999999999
4386403	0.271394
4386407	0.102148
4386437	0.052124000000000004
4386443	0.053092999999999994
4386445	0.04
4386447	0.9153879999999999
4386461	0.049593
4386464	0.087753
4386466	0.481642
4386468	0.159524
4386478	0.348664
4386486	0.10691099999999999
4386507	0.02396
4386514	0.049713
4386541	0.27216999999999997
4386542	0.15617899999999998
4386579	0.006056000000000001
4386585	0.0781
4386592	0.183293
4386593	0.07758999999999999
4386604	0.060377999999999994
4386631	0.022226
4386633	0.09083
4386646	0.465329
4386653	3.5703080000000003
4386673	0.339039
4386675	0.07885199999999999
4386677	0.268546
4386695	0.127631
4386728	1.7793729999999999
4386732	0.06992999999999999
4386733	0.062196
4386761	0.011444
4386766	0.21422399999999997
4386788	0.015929
4386793	0.05625
4386798	0.22973000000000002
4386814	0.037544
4386830	0.061166
4386920	0.022858
4386935	0.021922999999999998
4386971	0.014459
4386973	0.174425
4386976	0.109588
4386989	0.127113
4387013	0.179747
4387016	0.402269
4387019	0.207973
4387029	0.540122
4387033	0.091925
4387049	0.27524099999999996
4387050	0.064627
4387051	0.045951
4387052	0.17364000000000002
4387054	0.07514900000000001
4387055	0.04647
4387056	0.032657
4387070	0.04069
4387088	0.353213
4387089	0.23096399999999997
4387092	0.038726
4387121	0.153039
4387158	5.940357
4387163	0.05276599999999999
4387181	0.397648
4387187	0.056621000000000005
4387205	0.090121
4387208	0.07302
4387218	0.8403280000000001
4387228	0.164324
4387230	0.060561000000000004
4387246	0.047535
4387250	0.02275
4387252	0.21192800000000003
4387263	0.193956
4387271	0.053122
4387275	0.062447
4387303	0.043144
4387312	0.067583
4387314	9.981981
4387323	0.066148
4387344	0.029837
4387355	0.028419
4387361	0.148309
4387376	0.824665
4387378	0.087296
4387379	0.105775
4387396	0.017262
4387400	0.053951
4387401	0.066433
4387405	0.075658
4387406	0.016515000000000002
4387407	0.46140699999999996
4387417	0.275889
4387418	0.24695999999999999
4387422	0.024869
4387434	0.007053
4387447	0.097787
4387453	0.229093
4387465	0.45168
4387466	0.039079
4387469	0.31759499999999996
4387472	0.049016000000000004
4387473	0.07759500000000001
4387474	0.29393800000000003
4387488	0.06084
4387500	0.328755
4387505	0.033088
4387516	0.049752
4387542	0.048489
4387551	0.032801
4387570	0.064466
4387619	0.253388
4387627	0.011685
4387628	0.105822
4387630	0.32195100000000004
4387636	0.075029
4387658	0.444558
4387659	0.256264
4387675	0.034373
4387697	0.26363000000000003
4387706	0.048921
4387722	0.31014400000000003
4387725	0.105404
4387726	0.161849
4387729	0.336384
4387733	0.365183
4387751	1.7793729999999999
4387763	0.041904000000000004
4387767	0.392958
4387771	0.043691
4387772	0.504904
4387787	0.382236
4387793	0.121512
4387795	0.435567
4387837	0.106055
4387838	0.389219
4387840	0.310523
4387867	0.05164
4387904	0.014685
4387918	0.150542
4387959	0.7787850000000001
4387963	0.032072
4387966	0.21500100000000003
4387971	0.007640000000000001
4387985	0.508727
4388003	0.217042
4388004	0.32195100000000004
4388026	0.035697
4388032	0.076863
4388050	0.028993
4388067	0.05585
4388068	0.337911
4388080	0.047682999999999996
4388081	0.089791
4388096	0.03499
4388099	0.30994299999999997
4388118	0.19200799999999998
4388121	0.183897
4388127	0.111351
4388128	0.054884
4388129	0.11589200000000001
4388133	0.14516700000000002
4388134	0.055844000000000005
4388174	0.012159
4388198	0.207369
4388206	0.266448
4388238	0.21926500000000002
4388239	0.055586
4388284	0.063079
4388285	0.309612
4388288	0.132749
4388311	0.067425
4388316	0.253388
4388340	0.015944
4388347	0.103558
4388385	0.0211
4388388	0.328677
4388396	0.135804
4388402	0.018527000000000002
4388411	0.154611
4388412	0.045967
4388413	0.32862399999999997
4388422	0.259891
4388423	0.10219
4388430	0.022726
4388431	0.267077
4388432	0.29348
4388437	0.08067
4388439	0.258472
4388445	0.039519
4388456	0.253339
4388495	0.5550609999999999
4388507	0.072224
4388538	0.014185
4388545	0.095295
4388590	0.20258099999999998
4388591	0.28549800000000003
4388627	0.034997
4388645	0.028839999999999998
4388651	0.48248900000000006
4388659	0.047285
4388687	0.027406
4388693	0.010034
4388705	0.19156900000000002
4388707	0.016928
4388727	0.10512300000000001
4388742	0.041477999999999994
4388743	0.313658
4388746	0.362347
4388753	0.045635
4388764	0.38654499999999997
4388765	0.089318
4388766	0.052912
